PERIODO_COHORTE;CODIGO;GENERO;EDAD;COLEGIO_PROCEDENCIA;PUNT_TOTAL;PUNT_AREA;ES_DESERTOR
201410;11714015;F;22;I.E. TEC Y ACAD ANTONIO NARIÑO;407;43;NO
201410;11714018;M;27;COLEGIO MILITAR CORONEL JUAN JOSE RONDON;373;47;SI
201410;11714019;F;25;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL GÓMEZ DE TUNJA;44;52;SI
201410;11714022;M;24;GIMNASIO MODERNO SANTA SOFIA-DUITAMA;446;53;NO
201410;11714024;M;28;IE SAN AGUSTIN;46;47;SI
201410;11714025;F;23;I.E.T NACIONALIZADO DE PAUNA;489;51;NO
201410;11714026;M;23;COLEGIO DEPARTAMENTAL DE VIRACACHA;425;47;NO
201410;11714027;F;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;50;48;NO
201410;11714028;F;23;GIMNASIO GRAN COLOMBIANO;49;389;NO
201410;11714029;F;21;INST TEC EMPRESARIAL;54;56;NO
201410;11714030;M;27;INSTITUCIÓN EDUCATIVA URIBESCO;359;45;SI
201410;11714034;F;25;COLEGIO ANTONIO NARIÑO;46;45;SI
201410;11714035;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;324;43;NO
201410;11714036;M;29;COLEGIO BOSTON;311;42;SI
201410;11814001;F;24;I.E. SANTO DOMINGO SAVIO GAIATO;41;41;NO
201410;11814005;F;24;INSTITUCION EDUCATIVA DISTRITAL;50;51;NO
201410;11814008;M;26;CENTRO DE DESARROLLO HUMANO  CEDHU;62;64;SI
201410;11814009;M;26;COLEGIO COOPERATIVO REYES PATRIA;46;42;SI
201410;11814010;M;28;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO;44;40;SI
201410;11814011;F;30;COLEGIO CIUDAD DEL SOL;42;42;NO
201410;11814013;F;27;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;44;48;NO
201410;11814015;F;34;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;45;46;SI
201410;11814018;F;25;COLEGIO COOPERATIVO REYES PATRIA;54;55;NO
201410;11814019;F;25;CENTRO DE DESARROLLO HUMANO  CEDHU;51;52;SI
201410;11814020;F;25;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;35;46;NO
201410;11814022;M;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;50;51;NO
201410;11814023;M;30;I.E. SUAZAPAWA;51;53;NO
201410;11814024;M;32;I.E. VALLE DE TENZA;46;49;SI
201410;11814025;M;31;I.E.T. DE NOBSA;54;53;NO
201410;11814026;M;31;I.E.T. DE NOBSA;50;49;SI
201410;11914003;F;27;IE ALBERT EINSTEIN;54;56;SI
201410;11914004;F;27;I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS;45;45;NO
201410;11914005;F;21;I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS;46;48;NO
201410;11914006;M;48;COLEGIO CORPORACIÓN SANTO DOMINGO;44;46;SI
201410;11914008;F;23;I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;49;49;NO
201410;11914009;F;32;IE TECNICA PIO ALBERTO FERRO PEÑA;41;40;SI
201410;11914010;F;24;IE FRANCISCO JOSE DE CALDAS;45;47;NO
201410;11914012;F;20;I.E. NORMAL SUPERIOR SOR JOSEFA DEL CASTILLO Y GUEVARA;48;50;NO
201410;11914014;F;25;I.E. JOSE JOAQUIN CASAS;42;40;SI
201410;11914015;F;23;COLEGIO CORPORACIÓN SANTO DOMINGO;46;46;NO
201410;33114007;F;24;IE EZEQUIEL MORENO Y DIAZ;43;44;SI
201410;33114008;F;25;COLEGIO DEL SAGRADO CORAZON;60;51;NO
201410;33114009;F;30;COL. NUESTRA SEÑORA DE FÁTIMA;295;136;SI
201410;33114017;F;23;IE BRAULIO GONZALEZ;51;54;NO
201410;33114019;M;27;INST AUTONOMO SHAKESPEARE Y CERVANTES;49;48;NO
201410;33114022;F;24;IE CAMILO TORRES RESTREPO - AGUAZUL;49;45;NO
201410;33114023;F;25;COLEGIO JOSE ASUNCION SILVA;351;55;NO
201410;33114024;F;23;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;358;55;NO
201410;33114025;M;32;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;355;45;SI
201410;33114026;F;25;IE LA PRESENTACIÓN;42;47;SI
201410;33114029;M;24;IE TEC JOSE IGNACIO DE MARQUEZ;338;50;NO
201410;33114033;F;24;INST AUTONOMO SHAKESPEARE Y CERVANTES;42;40;NO
201410;33114036;F;22;IE FABIO RIVEROS;56;57;NO
201410;33114038;M;32;IE CONCENTRACION DE DESARROLLO RURAL;53;50;NO
201410;33214001;F;26;IE BRAULIO GONZALEZ;44;44;SI
201410;33214006;F;23;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;50;51;NO
201410;33214010;F;22;COLEGIO CELCO;5;5;NO
201410;33214012;M;29;INSTITUCION EDUCATIVA SAN JERONIMO EMILIANI;5;5;SI
201410;33214013;M;24;INSTITUTO NACIONAL DE P.M.S. DE LAS MERCEDES;4;4;NO
201410;33214016;M;25;COLEGIO JUAN PABLO II;64;74;NO
201410;33214019;M;23;COLEGIO CORPORACION SANTO DOMINGO;40;36;NO
201410;33214025;F;24;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;4;4;SI
201410;33214028;F;24;I.E. CUPIAGUA;39;38;SI
201410;33214031;F;25;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;40;47;SI
201410;33214035;F;25;ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS;341;53;NO
201410;33214037;F;28;COL. ADVENTISTA BARBOSA;294;41;SI
201410;33214038;F;24;INSTITUCION EDUCATIVA SAN JERONIMO EMILIANI;353;50;SI
201410;33214039;F;26;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;405;59;NO
201410;33214041;F;24;COLEGIO SALESIANO MALDONADO;5;5;SI
201410;33214042;M;26;COLEGIO SIMON BOLIVAR;47;52;SI
201410;33214046;F;24;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;47;49;SI
201410;33314003;M;26;COLEGIO DE BACHILLERATO NUEVA ESPERANZA;39;36;SI
201410;33314007;M;36;IFEI;43;45;SI
201410;33314008;M;24;COLEGIO GUILLERMO LEON VALENCIA;45;45;SI
201410;33314009;F;24;COLEGIO GUILLERMO LEON VALENCIA;47;48;NO
201410;33314010;F;56;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;49;52;NO
201410;33314011;M;26;INSTITUCIÓN EDUCATIVA ROBERTO FRANCO ISAZA .;49;48;NO
201410;33314012;F;35;I.E. JUAN JOSE SAMANIEGO;47;48;NO
201410;33314014;M;24;INSTITUTO TECNICO SANTO TOMAS DE AQUINO;49;51;NO
201410;33314015;F;26;LICEO ANGLO AMERICANO DE SOGAMOSO;52;54;NO
201410;33314016;M;26;INSTITUCIÓN EDUCATIVA COLEGIO EMPRESARIAL DE BOYACÁ;49;50;NO
201410;33314017;M;25;LICEO ANGLO AMERICANO DE SOGAMOSO;38;41;SI
201410;33314019;F;24;LICEO COOPERATIVO CAMPESTRE;65;60;NO
201410;33314020;M;25;INST SOLUCION EDUCATIVA SOLED;50;55;NO
201410;33314022;M;24;LICEO ANGLO AMERICANO DE SOGAMOSO;40;44;SI
201410;33314026;F;22;COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL;46;43;NO
201410;33314028;M;25;CENTRO EDUCATIVO VALENTIN GARCIA;43;41;NO
201410;33314029;M;44;COLEGIO NACIONALIZADO DE PESCA;54;53;NO
201410;33314030;F;23;IE JORGE ELIECER GAITAN - TOTA;51;55;NO
201410;33314031;M;30;COLEGIO SIMON BOLIVAR;41;44;SI
201410;33314032;M;26;COLEGIO SIMON BOLIVAR;44;46;SI
201410;33314033;F;23;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;57;55;NO
201410;33314034;M;23;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;50;51;NO
201410;33314035;F;22;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;57;55;NO
201410;33314036;F;23;IE JORGE ELIECER GAITAN - AGUAZUL;45;48;SI
201410;33314038;F;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;51;51;SI
201410;33314040;M;28;COLEGIO CIUDAD DEL SOL;48;50;NO
201410;33314042;F;23;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;58;57;NO
201410;33314045;M;24;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;48;46;SI
201410;33314046;F;27;IE JORGE CLEMENTE PALACIOS;45;45;NO
201410;33314047;F;23;IE CAMILO TORRES RESTREPO - AGUAZUL;43;48;SI
201410;33314048;M;25;COLEGIO PANAMERICANO;39;40;SI
201410;33314049;M;45;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;58;54;NO
201410;33314051;F;26;INSTITUTO DE BACHILLERATO TECNICO INDUSTRIAL Y MINERO;43;43;SI
201410;33314053;M;34;COLEGIO JORGE ISAACS;45;51;SI
201410;33314055;M;25;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;48;45;NO
201410;33314056;F;23;COLEGIO COOPERATIVO REYES PATRIA;54;55;SI
201410;33414001;M;27;INSTITUCION EDUCATIVA DEPARTAMENTAL AGUSTIN PARRA;43;52;SI
201410;33414003;F;22;IE NORMAL SUPERIOR - SABOYÁ;48;48;NO
201410;55114002;F;23;I.E. LUIS HERNANDEZ VARGAS;47;47;NO
201410;55114005;F;23;I.E. SAN LUIS DE GACENO;44;46;NO
201410;55114006;M;23;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;62;61;NO
201410;55114008;F;24;COLEGIO COOPERATIVO REYES PATRIA;46;48;NO
201410;55114009;M;25;COLEGIO DE BOYACÁ;53;53;NO
201410;55114011;F;23;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;347;195;NO
201410;55114012;F;21;IE PANAMERICANO PUENTE BOYACA;49;45;NO
201410;55114013;M;25;INSTITUCIÓN EDUCATIVA ALFONSO LÓPEZ PUMAREJO-SAN JOSÉ DEL GUAVIARE;50;49;SI
201410;55114014;M;21;INST TEC EMPRESARIAL;56;59;NO
201410;55114016;F;24;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;52;53;NO
201410;55114017;F;24;INST TEC EMPRESARIAL;43;42;NO
201410;55114018;M;23;COLEGIO DE BOYACÁ;56;53;NO
201410;55114019;F;24;COLEGIO LA PRESENTACIÓN - DUITAMA;52;52;NO
201410;55114020;M;26;COLEGIO MILITAR CORONEL JUAN JOSE RONDON;49;51;NO
201410;55114021;M;23;COLEGIO ANDINO;61;65;NO
201410;55114022;F;27;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;56;51;SI
201410;55114025;M;22;IE NORMAL SUPERIOR DE MONTERREY;54;55;NO
201410;55214001;M;25;INST TEC EMPRESARIAL;46;50;SI
201410;55214002;M;25;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;45;44;SI
201410;55214004;F;22;I.E.T. COMERCIAL;46;43;NO
201410;55214005;M;25;I.E. INTEGRADO-CÓMBITA;357;51;SI
201410;55214006;M;24;IE SAN AGUSTIN;39;39;NO
201410;55214007;M;23;IE DIEGO DE TORRES;362;54;NO
201410;55214008;M;22;I.E.T AGRICOLA;337;50;NO
201410;55214009;M;44;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;295;56;SI
201410;55214010;M;25;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;61;61;SI
201410;55314001;M;21;NORMAL SUPERIOR-FLORENCIA;57;64;NO
201410;55314003;F;21;IE BRAULIO GONZALEZ;50;51;NO
201410;55314004;F;24;INSTITUTO TECNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER;39;37;NO
201410;55314006;M;21;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL GÓMEZ DE TUNJA;49;53;NO
201410;55314007;M;28;INSTITUTO SAN FERNANDO FERRINI;65;63;SI
201410;55314008;M;21;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;45;48;NO
201410;55314009;F;20;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;63;67;NO
201410;55314010;M;20;IE TEC JOSE IGNACIO DE MARQUEZ;49;49;NO
201410;55314011;M;28;CENTRO EDUCATIVO SAN AGUSTIN;44;46;SI
201410;55314012;M;22;COLEGIO SEMINARIO DIOCESANO;54;53;NO
201410;55314013;M;22;I.E. TEC Y ACAD ANTONIO NARIÑO;41;50;NO
201410;55314015;F;33;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;51;45;SI
201410;55314017;F;21;INSTITUCIÓN EDUCATIVA ANTONIO JOSÉ SANDOVAL GÓMEZ DE TUNJA;42;38;NO
201410;55314019;F;21;COLEGIO NUESTRA SEÑORA DE NAZARETH;56;58;NO
201410;55314020;M;22;I.E. ANTONIO NARIÑO;47;51;NO
201410;55314021;F;22;IE NORMAL SUPERIOR DE MONTERREY;52;54;NO
201410;55314023;F;24;I.E. CUPIAGUA;48;45;SI
201410;55314024;F;22;INST TEC EMPRESARIAL;41;45;NO
201410;55314025;F;23;IE JORGE CLEMENTE PALACIOS;48;56;NO
201410;55314026;M;28;COLEGIO GUILLERMO LEON VALENCIA;45;51;SI
201410;55314027;M;27;IE BRAULIO GONZALEZ;57;57;SI
201410;55314028;F;21;IE EL CUSIANA;53;53;NO
201410;55314029;M;25;I.E. ANTONIO NARIÑO;42;44;NO
201410;55314033;M;22;INSTITUCION EDUCATIVA TECNICO INDUSTRIAL;345;51;NO
201410;55314034;M;28;COLEGIO MILITAR CORONEL JUAN JOSE RONDON;330;46;SI
201410;55314035;F;25;COLEGIO SANTA TERESITA - PUERTO BOYACÁ;344;49;SI
201410;55314036;F;30;INSTITUTO TECNICO SANTO TOMAS DE AQUINO;445;46;SI
201410;55314037;M;24;INST TEC INTEGRADO DE TRINIDAD;46;43;SI
201410;55314040;F;25;I.E. SAN FELIPE;40;40;SI
201410;55314041;M;22;IE FRANCISCO DE PAULA SANTANDER;50;49;NO
201410;55314042;M;24;COLEGIO INTEGRADO SIMON BOLIVAR;283;44;SI
201410;55314043;M;28;I.E. PLINIO MENDOZA NEIRA;432;47;SI
201410;55314044;F;25;INSTITUTO EDUCATIVO EL LLANO;41;45;SI
201410;55314048;F;27;COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA;59;57;NO
201410;55314049;F;21;INSTITUTO INTEGRADO DE COMERCIO;55;58;NO
201410;55314050;F;26;COLEGIO MILITAR INOCENCIO CHINCA;49;49;SI
201410;55314051;M;26;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - TUNJA;42;40;SI
201410;55314052;M;23;IE LUIS HERNANDEZ VARGAS;46;47;SI
201410;55314053;F;24;IE CAMILO TORRES RESTREPO - AGUAZUL;43;44;NO
201410;55314055;F;25;COLEGIO DE BOYACÁ;42;45;SI
201410;55314056;F;22;IE LUCILA PIRAGAUTA;49;49;NO
201410;55314057;M;25;IE BRAULIO GONZALEZ;48;48;SI
201410;55314058;F;25;IE RIO DE PIEDRAS;37;38;SI
201410;55314059;M;24;IE LA INMACULADA;57;60;SI
201410;55314061;M;21;COLEGIO DE BOYACÁ;49;44;NO
201410;55314062;F;23;IE BRAULIO GONZALEZ;52;54;SI
201410;55514001;M;23;COLEGIO CRISTO REY;47;47;NO
201410;55514002;M;24;IE SAN MARCOS - SABOYÁ;47;45;NO
201410;55514003;M;23;GIMNASIO GRAN COLOMBIANO;49;47;SI
201410;55514005;F;23;COLEGIO GUILLERMO LEON VALENCIA;51;50;NO
201410;55514006;F;24;IE CENTRO SOCIAL;48;49;SI
201410;55514007;M;28;IE BRAULIO GONZALEZ;45;46;SI
201410;55514009;F;22;COL. ADVENTISTA BARBOSA;42;43;NO
201410;55514011;F;23;GIMNASIO CAMPESTRE DEL NORTE;58;57;NO
201410;55514012;F;26;IE  AGROP EL ESCOBAL;43;41;SI
201410;55514014;F;24;COLEGIO ANTONIO NARIÑO;53;45;SI
201410;55514015;F;23;IE NORMAL SUPERIOR DE MONTERREY;449;39;SI
201410;55514016;F;24;IE RAFAEL BERNAL JIMENEZ;54;54;SI
201410;55514017;M;24;IE RAFAEL BERNAL JIMENEZ;58;59;NO
201410;55514018;M;23;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;48;51;NO
201410;55514019;F;22;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;46;48;NO
201410;55514020;M;28;IMMANUEL KANT;48;47;SI
201410;55514021;F;21;COLEGIO LA PRESENTACIÓN - DUITAMA;51;53;NO
201410;55514022;M;24;COLEGIO SEMINARIO DIOCESANO;417;53;SI
201410;55514023;F;21;IE CARLOS ARTURO TORRES PEÑA;57;60;NO
201410;55514025;M;25;COL DE LA PRESENTACION UBATE;42;45;SI
201410;55514027;F;24;AMERICAN SCHOOL SAINT FRANCES;44;45;SI
201410;55514029;F;23;INSTITUCIÓN EDUCATIVA DEPARTAMENTAL MONSEÑOR AGUSTÍN GUTIERREZ-TIBIRITA;56;57;SI
201410;55514030;F;25;I.E. INTEGRADO-CÓMBITA;45;48;NO
201410;55514032;M;24;I.E. JOSÉ MARIA SILVA SALAZAR;50;52;SI
201410;55514033;F;24;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;43;43;SI
201410;55514034;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;50;51;NO
201410;55514036;F;24;IE CONCENTRACION DE DESARROLLO RURAL;42;48;SI
201410;55514038;M;33;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;44;45;SI
201410;55514040;M;26;COLEGIO JESUS EUCARISTIA;46;47;SI
201410;55514041;F;27;IE SAN ANTONIO;40;41;SI
201410;55514042;F;25;CENTRO EDUCATIVO SAN AGUSTIN;444;43;NO
201410;55514043;F;25;IE NUEVA ESPERANZA;44;48;NO
201410;55514046;F;25;IE JESUS BERNAL PINZON;52;52;SI
201410;55514048;M;24;IE  AGROP EL ESCOBAL;51;54;NO
201410;55514050;M;22;IE JUAN JOSE RONDON - PAZ DE ARIPORO;45;53;NO
201410;55514051;M;25;IE FRANCISCO DE PAULA SANTANDER;41;44;SI
201410;55514053;M;25;COLEGIO CELCO;45;55;SI
201410;55514058;F;23;INSTITUCIÓN EDUCATIVA SERGIO CAMARGO - MIRAFLORES;39;42;NO
201410;55514060;F;24;IE NORMAL SUPERIOR DE MONTERREY;42;43;NO
201410;55514062;F;30;COL. NUESTRA SEÑORA DE FÁTIMA;48;47;SI
201410;55514067;F;25;COLEGIO ISABEL VALBUENA CIFUENTES;301;35;SI
201410;55514068;F;24;COLEGIO SAN JOSE DE CALASANZ - DUITAMA;397;56;SI
201410;55514070;F;24;IE RIO DE PIEDRAS;313;46;NO
201410;55514071;M;27;COLEGIO ANTONIO NARIÑO;391;59;SI
201410;55514073;F;25;CENTRO EDUCATIVO SAN AGUSTIN;302;46;SI
201410;55514076;F;30;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;393;48;SI
201410;55514078;M;25;COLEGIO CORPORACION SANTO DOMINGO;41;42;SI
201410;55514079;M;25;CENTRO EDUCATIVO SAN AGUSTIN;47;45;SI
201410;55514080;M;24;INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA;46;45;SI
201410;55514081;F;25;INSTITUTO DE EDUCACION MEDIA DIVERSIFICADA INEM CARLOS ARTURO TORRES;54;52;SI
201410;55514083;F;27;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;46;47;SI
201410;55514084;F;25;COLEGIO JESUS EUCARISTIA;46;46;NO
201410;55514085;M;27;COLEGIO COLOMBO BRITANICO - DOSQUEBRADAS;43;43;SI
201410;55514086;F;26;INST TEC EMPRESARIAL;44;44;SI
201410;55514087;M;23;I.E. SUSANA GUILLEMIN;48;51;SI
201410;55514088;F;24;I.E. NUESTRA SEÑORA DE LOS DOLORES MANARE;50;49;NO
201410;55514089;M;24;I.E. SILVINO RODRIGUEZ;55;54;NO
201410;55614001;M;25;IE NORMAL SUPERIOR LA PRESENTACION;47;54;NO
201410;55614002;M;25;IE SAN AGUSTIN;42;43;SI
201410;55614003;M;23;IE TEC JOSE IGNACIO DE MARQUEZ;49;50;NO
201410;55614004;M;28;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;58;60;SI
201410;55614006;M;24;INSTITUTO SAN FERNANDO FERRINI;57;60;NO
201410;55614007;M;22;COLEGIO SEMINARIO DIOCESANO;58;56;NO
201410;55614008;M;29;INSTITUCIÓN EDUCATIVA URIBESCO;47;49;SI
201410;55614010;M;23;COL. NUESTRA SEÑORA DE FÁTIMA;49;49;NO
201410;55614011;M;21;I.E. CUPIAGUA;48;47;NO
201410;55614015;M;24;I.E. TEC IND ANTONIO RICAURTE;50;52;SI
201410;55614016;F;21;ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON;53;47;NO
201410;55614018;M;26;IE ANTONIO MARTINEZ DELGADO;51;52;SI
201410;55614020;M;25;COLEGIO JESUS EUCARISTIA;383;57;SI
201410;55614022;M;28;INSTITUTO TECNICO SANTO TOMAS DE AQUINO;300;45;NO
201410;55614023;M;22;IE LIBARDO CUERVO PATARROYO;292;48;NO
201410;55614024;M;24;I.E.T DE PANQUEBA;47;45;SI
201410;55614025;M;39;IE ACAD DE PAIPA;50;54;SI
201410;55614026;M;24;AMERICAN SCHOOL SAINT FRANCES;44;52;NO
201410;55614028;M;24;I.E. FERNANDO RODRIGUEZ;56;49;NO
201410;55614029;M;29;COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO;43;40;SI
201410;55614031;M;23;INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO;47;49;NO
201410;55614032;M;22;I.E. TOMAS VASQUEZ RODRIGUEZ;441;181;NO
201410;55614033;M;21;COLEGIO SALESIANO MALDONADO;58;61;NO
201410;55614034;M;24;IE JESUS BERNAL PINZON;48;47;SI
201410;55714001;M;25;COLEGIO CIUDAD DEL SOL;36;37;SI
201410;55714005;F;21;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;50;51;NO
201410;55714006;M;23;IE JUAN JOSE RONDON - SOATÁ;49;52;NO
201410;55714010;F;28;IE TECNICA RAMON IGNACIO AVELLA;39;38;SI
201410;55714011;F;24;COLEGIO LA PRESENTACIÓN - DUITAMA;47;45;NO
201410;55714014;F;27;IE SAGRADO CORAZON;49;48;SI
201410;55714016;F;24;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;50;49;NO
201410;55714018;M;27;INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO;43;45;SI
201410;55714019;F;26;LICEO COOPERATIVO CAMPESTRE;44;44;NO
201410;55714020;F;21;INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA;51;50;NO
201410;55714021;F;22;I.E.T. LISANDRO CELY;46;44;NO
201410;55714024;M;24;I.E.T. DE NOBSA;42;43;SI
201410;55714026;F;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;39;39;NO
201410;55714027;F;24;I.E. INDALECIO VASQUEZ;56;61;SI
201410;55714028;M;23;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;49;48;NO
201410;55714029;F;23;INST TEC INTEGRADO DE TRINIDAD;41;39;NO
201410;55714030;M;29;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;45;40;SI
201410;55714031;F;22;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;59;56;NO
201410;55714032;F;22;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;54;54;NO
201410;55714033;F;27;IE CARLOS ARTURO TORRES PEÑA;45;48;SI
201410;55714036;F;23;INSTITUCIÓN EDUCATIVA MAGDALENA;38;38;NO
201410;55714038;F;25;INSTITUCIÓN EDUCATIVA SIMÓN BOLÍVAR - ARAUCA;36;43;NO
201410;55714041;F;23;COLEGIO SUAMOX;43;43;SI
201410;55714042;M;23;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;44;47;NO
201410;55714045;M;24;INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO;56;59;SI
201410;55714047;M;26;COLEGIO SIMON BOLIVAR;50;50;SI
201410;55714049;F;23;COLEGIO ALFONSO LOPEZ MICHELSEN (PUERTA DEL SOL) ( IED);41;40;NO
201410;55714050;M;27;INSTITUTO POLITECNICO JOSE CELESTINO MUTIS - NEIVA;50;49;NO
201410;55714051;F;22;INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ;50;48;NO
201410;55714052;F;23;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;46;43;NO
201410;55714053;M;22;COLEGIO CELCO;47;52;NO
201410;55714054;M;24;INSTITUCIÓN EDUCATIVA LOS LIBERTADORES - SOGAMOSO;48;47;SI
201410;55714055;M;25;COLEGIO TECNICO MUNICIPAL FRANCISCO DE PAULA SANTANDER;49;51;SI
201410;55714056;M;27;LICEO DE LA PRESENTACION;49;50;SI
201410;55714057;F;25;I.E. SUAZAPAWA;48;51;NO
201410;55714059;F;24;COLEGIO BOYACA DE DUITAMA;43;44;NO
201410;55714060;M;27;COLEGIO CIUDAD DEL SOL;49;51;NO
201410;55714063;F;25;IE NORMAL SUPERIOR DE MONTERREY;44;45;SI
201410;55714064;F;21;I.E. TECNICA EL PORTACHUELO;53;53;NO
201410;55714066;F;27;COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL;52;54;SI
201410;55714068;F;26;COLEGIO CELCO;63;63;NO
201410;55714069;M;26;COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES;44;38;SI
201410;55714072;M;25;COLEGIO CAMPESTRE SAN DIEGO;445;54;SI
201410;55714073;M;26;INSTITUTO TECNICO SANTO TOMAS DE AQUINO;56;61;SI
201410;55714074;M;25;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;49;50;SI
201410;55714075;M;29;INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI;46;48;SI
201410;55714076;F;23;CENTRO EDUCATIVO EMMANUEL;48;48;NO
201410;55714077;M;28;INSTITUTO SAN MARTIN;47;48;SI
201410;66114001;F;23;ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA;372;50;NO
201410;66114002;F;29;ALIANZA COLOMBO FRANCESA;283;42;SI
201410;66114004;F;24;IE SAN AGUSTIN;43;42;SI
201410;66114005;F;21;COLEGIO DE BOYACÁ;339;51;NO
201410;66114006;F;21;IE TEC SAN BARTOLOME;358;52;NO
