,n_semesters,sum_credits,GPA,failed_subjects,FACULTAD,NOMBRE_PROGRAMA,gpa_last_semester,GENERO,EDAD,COLEGIO_PROCEDENCIA,ES_DESERTOR,Codigo,PUNT_TOTAL_NORMALIZED,PUNT_AREA_NORMALIZED
1775,1,15.0,0.5066666666666667,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,0.51,M,25.0,INSTITUCIÓN EDUCATIVA EMPRESARIALY AGROINDUSTRIAL LOS ANDES INSEANDES,SI,33316054,0.10503751339764202,0.09577922077922078
1776,10,151.0,3.2198675496688742,12,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.89,F,21.0,COLEGIO COMERCIAL ADVENTISTA DE SOGAMOSO - CADES,NO,33316055,0.2958199356913183,0.06818181818181819
1777,10,154.0,4.060389610389611,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.86,F,22.0,IE CENTRO SOCIAL LA PRESENTACION,NO,33316056,0.3333333333333333,0.07467532467532467
1778,10,154.0,3.168831168831169,17,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.72,F,23.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,NO,33316058,0.2872454448017149,0.06655844155844157
1779,10,154.0,4.128571428571428,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.14,F,23.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,NO,33316059,0.33976420150053593,0.09253246753246754
1780,2,21.0,3.357142857142857,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.05,F,32.0,COLEGIO SIMON BOLIVAR,SI,33316060,0.09217577706323687,0.08279220779220779
1781,11,158.0,3.9974683544303797,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.95,M,45.0,INST TEBAIDA,NO,33316061,0.3504823151125402,0.08441558441558442
1782,10,158.0,3.5537974683544302,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.99,F,24.0,IE CAMILO TORRES RESTREPO - AGUAZUL,NO,33316062,0.08681672025723472,0.06655844155844157
1783,10,155.0,3.3974193548387097,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.11,M,22.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,NO,33316063,0.11146838156484458,0.09902597402597403
1784,11,160.0,3.755,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.01,M,26.0,I.E. SUAZAPAWA,NO,33316064,0.10610932475884244,0.09253246753246754
1785,2,29.0,2.951724137931034,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,2.64,M,23.0,IE JORGE ELIECER GAITAN - AGUAZUL,SI,33316065,0.08788853161843516,0.05844155844155845
1786,9,128.0,2.9382812499999997,15,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,2.57,M,24.0,IE JORGE ELIECER GAITAN - AGUAZUL,NO,33316066,0.4137191854233655,0.07792207792207792
1787,1,15.0,1.2666666666666666,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.27,M,28.0,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO,SI,33316068,0.33976420150053593,0.06818181818181819
1788,9,140.0,3.849285714285714,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.21,F,21.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - AYAPEL,NO,33316069,0.38585209003215437,0.43993506493506496
1789,1,15.0,1.9533333333333334,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.95,M,48.0,COLEGIO DE BACHILLERATO NUEVA ESPERANZA,SI,33316070,0.08896034297963558,0.08279220779220779
1790,11,158.0,3.9683544303797467,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.35,M,27.0,COLEGIO ALEJANDRO DE HUMBOLDT,NO,33316071,0.10289389067524116,0.09740259740259741
1791,1,15.0,1.3466666666666667,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.35,M,24.0,CENTRO DE DESARROLLO HUMANO  CEDHU,SI,33316072,0.10396570203644158,0.09577922077922078
1792,5,47.0,2.778723404255319,10,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.1,M,26.0,COLEGIO SIMON BOLIVAR,SI,33316073,0.090032154340836,0.07142857142857142
1793,9,141.0,3.9581560283687947,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.93,M,40.0,I.E. INDALECIO VASQUEZ,NO,33316074,0.10503751339764202,0.10876623376623377
1794,9,123.0,3.400813008130082,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.76,F,32.0,COLEGIO SIMON BOLIVAR,NO,33316075,0.33976420150053593,0.061688311688311695
1795,3,42.0,2.9380952380952383,8,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.49,M,38.0,COLEGIO RUFINO JOSE CUERVO (IED),SI,33316076,0.27438370846730975,0.06655844155844157
1796,1,13.0,2.730769230769231,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,2.73,M,25.0,COL GIMN AMERICANO,SI,33316077,0.08681672025723472,0.06980519480519481
1797,9,138.0,3.4507246376811596,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.09,M,22.0,COLEGIO CIUDAD DEL SOL,NO,33316502,0.1082529474812433,0.09577922077922078
1798,9,142.0,3.790845070422535,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.94,F,22.0,I.E.T. DE FIRAVITOBA,NO,33316503,0.37942122186495175,0.09740259740259741
1799,2,22.0,3.6954545454545453,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.4,F,23.0,I.E. SANTO DOMINGO SAVIO,SI,33316504,0.09646302250803858,0.08116883116883117
1800,10,150.0,3.484,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.14,F,22.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,NO,33316505,0.28510182207931406,0.048701298701298704
1801,5,52.0,2.753846153846154,11,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,2.73,M,23.0,COLEGIO CIUDAD DEL SOL,NO,33316506,0.2615219721329046,0.05844155844155845
1802,9,141.0,4.175177304964539,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.38,M,26.0,INSTITUCIÓN EDUCATIVA LOS LIBERTADORES - SOGAMOSO,NO,33316507,0.097534833869239,0.08441558441558442
1803,7,102.0,3.088235294117647,14,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.32,M,24.0,INSTITUCIÓN EDUCATIVA TÉCNICO DE BELLAS ARTES,NO,33316509,0.2754555198285102,0.08116883116883117
1804,1,15.0,3.3666666666666667,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.37,M,23.0,INS.  EDU. LA UNION,SI,33316514,0.2840300107181136,0.06331168831168832
1805,7,112.0,3.33125,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.55,F,25.0,INSTITUTO SAN MARTIN,NO,33316516,0.082529474812433,0.06493506493506494
1806,10,129.0,3.3015503875968997,9,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.96,M,22.0,LICEO DE LA PRESENTACION,NO,33316517,0.3215434083601286,0.3181818181818182
1807,9,144.0,3.6027777777777783,5,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.31,F,22.0,COLEGIO CELCO,NO,33316518,0.3086816720257235,0.07305194805194805
1808,3,42.0,3.0285714285714285,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,2.72,F,25.0,INST SOLUCION EDUCATIVA SOLED,SI,33316519,0.2722400857449089,0.24837662337662342
1809,1,17.0,4.5588235294117645,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.56,F,22.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,SI,33316520,0.4062165058949625,0.4415584415584416
1810,9,143.0,3.7328671328671326,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.71,M,24.0,IE TECNICA RAMON IGNACIO AVELLA,NO,33316521,0.33011789924973206,0.33441558441558444
1811,9,142.0,3.6950704225352116,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.82,M,22.0,COLEGIO ALEJANDRO DE HUMBOLDT,NO,33316522,0.37727759914255093,0.12175324675324675
1812,8,126.0,4.159523809523809,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.25,F,22.0,INSTITUCION EDUCATIVA INTEGRADO JOAQUIN GONZALEZ CAMARGO,NO,33316523,0.3912111468381565,0.40422077922077926
1813,1,15.0,3.826666666666667,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.83,M,36.0,COLEGIO MILITAR INOCENCIO CHINCA,SI,33316524,0.08038585209003216,0.06493506493506494
1814,9,115.0,3.0226086956521736,16,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.73,M,30.0,I.E. SUAZAPAWA,NO,33316526,0.08896034297963558,0.08116883116883117
1815,7,115.0,3.3573913043478263,8,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.59,M,41.0,INST. GESTION INFORMATICA Y GUIA ACADEMICA - GIGA,NO,33316527,0.3408360128617363,0.18181818181818182
1816,1,15.0,4.3133333333333335,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.31,M,22.0,LICEO MODERNO MADRE LAURA,SI,33316528,0.2915326902465166,0.06006493506493507
1817,9,157.0,3.564331210191083,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.97,M,30.0,COLEGIO LA PRESENTACIÓN - DUITAMA,NO,33317001,0.0932475884244373,0.07954545454545454
1818,8,135.0,3.57925925925926,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.28,M,25.0,COLEGIO ALEJANDRO DE HUMBOLDT,NO,33317002,0.09110396570203644,0.06655844155844157
1819,8,126.0,4.300793650793651,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.4,F,22.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317003,0.3204715969989282,0.08116883116883117
1820,8,121.0,3.409917355371901,8,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.92,M,22.0,LICEO DE LA PRESENTACION,NO,33317004,0.3386923901393355,0.08116883116883117
1821,8,101.0,3.1396039603960397,11,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.41,M,24.0,COLEGIO CELCO,NO,33317005,0.3054662379421222,0.0762987012987013
1822,3,42.0,2.980952380952381,9,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,2.69,M,22.0,LICEO DE LA PRESENTACIÓN,SI,33317006,0.27116827438370844,0.0551948051948052
1823,8,116.0,3.9284482758620682,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.91,F,30.0,INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO,NO,33317007,0.090032154340836,0.07467532467532467
1824,7,112.0,3.776785714285714,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.08,F,20.0,LICEO DE LA PRESENTACIÓN,NO,33317008,0.36334405144694537,0.09090909090909091
1825,8,126.0,3.8944444444444444,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.34,F,21.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317009,0.3429796355841372,0.08766233766233766
1826,8,125.0,3.5711999999999997,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.19,M,21.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317010,0.3762057877813505,0.09740259740259741
1827,5,53.0,3.0339622641509436,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.27,M,27.0,COLEGIO SAN MATEO,NO,33317011,0.08788853161843516,0.05844155844155845
1828,9,130.0,3.716923076923077,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.86,F,21.0,INSTITUCIÓN EDUCATIVA INDALECIO VÁZQUEZ,NO,33317012,0.3365487674169346,0.07954545454545454
1829,8,117.0,3.324786324786325,10,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.78,M,22.0,COLEGIO SUAMOX,NO,33317013,0.35691318327974275,0.08116883116883117
1830,2,29.0,4.3551724137931025,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.14,M,21.0,INSTITUTO INTEGRADO NACIONALIZADO GUILLERMO LEON VALENCIA,SI,33317014,0.3740621650589496,0.08766233766233766
1831,5,76.0,3.6434210526315796,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.25,M,21.0,COLEGIO TÉCNICO NACIONALIZADO DE NOBSA,NO,33317015,0.3236870310825295,0.07792207792207792
1832,8,124.0,3.325806451612903,9,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.57,M,27.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,NO,33317016,0.097534833869239,0.0762987012987013
1833,8,126.0,4.088888888888889,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.39,F,35.0,COLEGIO GIMNASIO SOGAMOSO,NO,33317017,0.0857449088960343,0.061688311688311695
1834,8,131.0,3.8030534351145038,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.3,M,21.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,NO,33317018,0.3408360128617363,0.08279220779220779
1835,8,110.0,3.68,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.83,F,23.0,INSTITUCIÓN EDUCATIVA ROBERTO FRANCO ISAZA .,NO,33317019,0.33976420150053593,0.08441558441558442
1836,9,136.0,3.6713235294117648,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.25,F,22.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - SOGAMOSO,NO,33317020,0.32475884244372993,0.08441558441558442
1837,9,130.0,3.596923076923077,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.84,F,21.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317021,0.3311897106109325,0.08441558441558442
1838,8,123.0,3.617073170731707,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.32,M,25.0,INSTITUCIÓN EDUCATIVA TÉCNICA DE FIRAVITOBA,NO,33317022,0.08788853161843516,0.06006493506493507
1839,8,120.0,3.7591666666666668,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.0,F,20.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317023,0.3729903536977492,0.09740259740259741
1840,7,94.0,3.404255319148936,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.55,F,21.0,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL TÉCNICO INDUSTRIAL-TOCANCIPÁ,NO,33317024,0.3740621650589496,0.09090909090909091
1841,2,29.0,4.272413793103448,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.08,F,21.0,CENTRO SOCIAL LA PRESENTACIÓN,SI,33317025,0.3965702036441586,0.10551948051948053
1842,2,27.0,2.418518518518519,9,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.62,M,25.0,INSTITUTO SAN MARTIN,SI,33317026,0.27759914255091106,0.06493506493506494
1843,9,131.0,3.5511450381679386,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.49,F,25.0,LICEO COOPERATIVO CAMPESTRE,NO,33317027,0.3879957127545552,0.1038961038961039
1844,8,126.0,3.75952380952381,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.29,F,21.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO SOGAMOSO,NO,33317029,0.29260450160771706,0.07792207792207792
1845,8,127.0,3.6692913385826773,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.06,F,21.0,INSTITUCIÓN EDUCATIVA LOS LIBERTADORES - SOGAMOSO,NO,33317030,0.39228295819935693,0.10227272727272728
1846,8,126.0,4.033333333333333,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.34,F,21.0,LICEO ANGLO AMERICANO DE SOGAMOSO,NO,33317031,0.36977491961414793,0.09415584415584416
1847,2,29.0,3.3793103448275863,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.29,M,20.0,COLEGIO DE EDUCACIÓN CEDHU,SI,33317032,0.40085744908896037,0.09577922077922078
1848,8,119.0,3.139495798319328,13,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.74,M,24.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317034,0.2915326902465166,0.07142857142857142
1849,8,126.0,3.7738095238095233,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.42,F,35.0,"CENT EDUC DE NSTRA SRA DE LA PAZ-BOGOTÁ, D.C.",NO,33317035,0.08681672025723472,0.06980519480519481
1850,2,29.0,2.213793103448276,9,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.25,M,28.0,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO,SI,33317036,0.33976420150053593,0.06980519480519481
1851,8,127.0,3.818110236220473,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.22,F,21.0,IE JORGE ELIECER GAITAN - TOTA,NO,33317037,0.31189710610932475,0.07792207792207792
1852,1,15.0,1.7533333333333334,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,1.75,F,22.0,INSTITUTO SAN MARTIN,SI,33317038,0.27867095391211144,0.06493506493506494
1853,1,15.0,3.7733333333333334,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.77,F,20.0,COLEGIO JORGE CLEMENTE PALACIOS,SI,33317039,0.33976420150053593,0.07954545454545454
1854,8,145.0,3.51103448275862,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.1,M,27.0,INSTITUCIÓN EDUCATIVA ANTONIO NARIÑO-SOGAMOSO,NO,33317040,0.08788853161843516,0.061688311688311695
1855,8,127.0,3.814173228346457,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.18,F,22.0,COLEGIO MUNICIPAL LUIS CARLOS GALAN SARMIENTO,NO,33317041,0.3504823151125402,0.08441558441558442
1856,9,125.0,3.6511999999999993,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.1,F,23.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317042,0.3504823151125402,0.09090909090909091
1857,9,132.0,3.514393939393939,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.92,F,21.0,"INSTITUCIÓN EDUCATIVA POLITÉCNICO ""ALVAR GONZÁLEZ SANTANA""",NO,33317044,0.33976420150053593,0.09253246753246754
1858,8,116.0,4.012931034482758,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.56,M,23.0,COLEGIO DE EDUCACION FORMAL FLEXIBLE SAN MATEO - SOGAMOSO,NO,33317501,0.3504823151125402,0.10064935064935066
1859,7,103.0,3.425242718446602,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.62,M,21.0,COLEGIO CIUDAD DEL SOL,NO,33317502,0.3129689174705252,0.0762987012987013
1860,7,114.0,3.802631578947368,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.31,F,23.0,INSTITUCIÓN EDUCATIVA INTEGRADO JOAQUÍN GONZÁLEZ CAMARGO,NO,33317504,0.35691318327974275,0.09415584415584416
1861,7,108.0,3.3768518518518515,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.83,F,21.0,COLEGIO CELCO,NO,33317506,0.3108252947481243,0.07467532467532467
1862,8,116.0,3.9379310344827587,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.39,F,41.0,COLEGIO NACIONAL SUGAMUXI,NO,33317507,0.37834941050375137,0.09902597402597403
1863,7,109.0,3.7146788990825685,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.12,M,24.0,INSTITUCIÓN EDUCATIVA ROBERTO FRANCO ISAZA .,NO,33317508,0.3279742765273312,0.08116883116883117
1864,8,116.0,4.194827586206896,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.46,F,22.0,COLEGIO COOPERATIVO REYES PATRIA,NO,33317509,0.3515541264737406,0.08441558441558442
1865,5,78.0,4.288461538461538,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.52,F,25.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,NO,33317510,0.3365487674169346,0.06980519480519481
1866,1,15.0,3.433333333333333,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,3.43,F,21.0,LICEO ANGLO AMERICANO DE SOGAMOSO,SI,33317511,0.3579849946409432,0.10227272727272728
1867,8,116.0,3.8560344827586204,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS - SOGAMOSO,4.24,F,21.0,INSTITUCIÓN EDUCATIVA TÉCNICA DE FIRAVITOBA,NO,33317512,0.3386923901393355,0.08603896103896104
