,n_semesters,sum_credits,GPA,failed_subjects,FACULTAD,NOMBRE_PROGRAMA,Mandatory_subjects_GPA,Optinals_GPA,failed_mandatory,failed_optional,gpa_last_semester,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR
1070,5,80.0,4.102500000000001,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.1,,0.0,,4.04,M,19.0,COLEGIO CRISTIANO FILADELFIA,329,66,NO
1071,3,48.0,3.6208333333333336,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.62,,1.0,,4.09,M,25.0,COLEGIO IBEROAMERCANO-SOCORRO,235,45,NO
1072,5,84.0,3.826190476190476,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.83,,1.0,,3.84,F,21.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,253,51,NO
1073,5,82.0,3.7487804878048783,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.75,,2.0,,3.83,M,23.0,COLEGIO CORPORACION SANTO DOMINGO,253,48,NO
1074,5,79.0,3.711392405063291,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.71,,1.0,,3.87,F,21.0,INSTITUCION EDUCATIVA ANTONIO JOSE SANDOVAL,230,55,NO
1075,5,80.0,3.8987499999999997,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.9,,0.0,,3.98,M,20.0,INSTITUCIÓN EDUCATIVA DEPARTAMENTAL BOLÍVAR-VILLA DE SAN DIEGO DE UBATE,273,56,NO
1076,5,83.0,4.273493975903614,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.27,,0.0,,4.43,M,26.0,UNIDAD EDUCATIVA DIOCESANA PRIVADA JUAN PABLO II,296,60,NO
1077,5,80.0,4.2075000000000005,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.21,,0.0,,4.43,F,20.0,COLEGIO BOYACÁ,343,72,NO
1078,1,16.0,2.59375,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,2.59,,4.0,,2.59,M,23.0,COLEGIO INSTITUTO SANTIAGO DE COMPOSTELA,211,38,NO
1079,5,80.0,4.35625,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.36,,0.0,,4.38,F,19.0,I.E. JORGE ELIECER GAITAN - MARIPÍ,285,60,NO
1080,5,80.0,4.1075,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.11,,0.0,,4.26,F,19.0,COLEGIO DEPARTAMENTAL SAN FELIPE,236,45,NO
1081,5,80.0,3.74625,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.75,,0.0,,3.89,M,20.0,NUEVO COL SAN JUAN BAUTISTA-VILLAPINZÓN,284,60,NO
1082,1,16.0,2.2375,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,2.24,,7.0,,2.24,M,24.0,"CENT JOHANN KEPLER-BOGOTÁ, D.C.",203,42,NO
1083,5,80.0,4.28375,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.28,,0.0,,4.5,F,20.0,INSTITUCIÓN EDUCATIVA SANTANDER - SAN JOSÉ DEL GUAVIARE,287,58,NO
1084,4,65.0,4.089230769230769,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.09,,1.0,,4.48,M,19.0,COLEGIO LA ENSEÑANZA-ARAUCA,323,70,NO
1085,3,44.0,4.027272727272727,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.03,,1.0,,4.12,F,21.0,IE JOSE MARIA CORDOBA - TAURAMENA,218,48,NO
1086,4,63.0,4.155555555555555,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.16,,0.0,,4.4,M,22.0,COLEGIO NACIONALIZADO INTEGRADO DE CÓMBITA,326,69,NO
1087,3,44.0,4.384090909090909,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.38,,0.0,,4.38,F,18.0,INSTITUCIÓN EDUCATIVA TÉCNICA DE PANQUEBA,314,66,NO
1088,4,63.0,4.365079365079365,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.37,,0.0,,4.49,F,18.0,IE EL CUSIANA,270,50,NO
1089,2,31.0,3.338709677419355,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.34,,3.0,,3.13,F,21.0,CENTRO EDUCATIVO SAN AGUSTIN,282,56,NO
1090,3,46.0,3.5304347826086957,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.53,,3.0,,4.02,M,19.0,IE TEC COMERCIAL JOSÉ EUSTASIO RIVERA SARAVENA,270,58,NO
1091,2,31.0,3.5129032258064514,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.51,,2.0,,3.41,M,19.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,256,53,NO
1092,1,16.0,3.25625,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.26,,1.0,,3.26,M,21.0,COLEGIO SALESIANO MALDONADO,262,52,NO
1093,3,46.0,3.0021739130434786,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.0,,7.0,,2.89,M,22.0,INSTITUCIÓN EDUCATIVA ARMANDO SOLANO,259,54,NO
1094,4,63.0,3.8174603174603177,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.82,,2.0,,4.06,M,20.0,IE TEC AGROPECUARIA - VIRACACHÁ,294,63,NO
1095,4,63.0,4.382539682539682,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.38,,0.0,,4.64,F,19.0,COLEGIO ISABEL VALBUENA CIFUENTES,278,58,NO
1096,4,102.0,3.6578431372549023,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.66,,2.0,,3.93,M,24.0,INSTITUCION EDUCATIVA URIBESCO,270,57,NO
1097,4,63.0,4.117460317460317,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.12,,0.0,,4.17,F,20.0,COLEGIO  INTEGRADO DON BOSCO,205,40,NO
1098,2,31.0,2.967741935483871,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,2.97,,3.0,,2.82,F,21.0,INSTITUCION EDUCATIVA URIBESCO,310,67,NO
1099,4,65.0,3.8784615384615377,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.88,,1.0,,4.27,F,19.0,COLEGIO PABLO NERUDA,242,52,NO
1100,1,16.0,1.8687500000000001,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,1.87,,6.0,,1.87,M,19.0,I.E. JORGE ELIECER GAITAN - MARIPÍ,281,58,NO
1101,2,31.0,3.8774193548387093,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.88,,0.0,,3.64,M,18.0,IE MARIANO OSPINA PEREZ,287,61,NO
1102,4,63.0,3.8492063492063493,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.85,,1.0,,4.08,M,23.0,COLEGIO COLOMBO BRITANICO - TUNJA,247,52,NO
1103,4,63.0,3.912698412698412,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.91,,0.0,,4.27,F,19.0,I.E.TÉCNICA ENRIQUE OLAYA HERRERA,207,38,NO
1104,4,63.0,3.6920634920634923,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.69,,3.0,,4.01,F,21.0,INSTITUCIÓN EDUCATIVA NUEVA GRANADA,298,60,NO
1105,2,31.0,3.2483870967741937,5,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.25,,5.0,,2.75,F,23.0,INSTITUCIÓN EDUCATIVA JOSÉ JOAQUÍN CASAS,267,56,NO
1106,1,16.0,3.65625,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.66,,1.0,,3.66,F,22.0,COLEGIO INTEGRADO DIVINO NIÑO,255,57,NO
1107,3,74.0,4.277027027027027,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.28,,0.0,,4.24,F,22.0,INSTITUCIÓN EDUCATIVA JUAN JACOBO ROUSSEAU-ARAUQUITA,264,52,NO
1108,1,63.0,3.5539682539682538,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.55,,6.0,,3.55,F,26.0,COLEGIO CORPORACION SANTO DOMINGO,145,48,NO
1109,3,44.0,4.265909090909091,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.27,,0.0,,4.63,F,20.0,INSTITUCIÓN EDUCATIVA VALLE DE TENZA,273,53,NO
1110,2,31.0,3.2225806451612904,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.22,,3.0,,3.44,M,23.0,COLEGIO RUFINO JOSE CUERVO (IED),289,61,NO
1111,3,44.0,3.9227272727272724,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.92,,1.0,,4.19,M,20.0,COLEGIO RAMÓN IGNACIO AVELLA,246,48,NO
1112,1,16.0,1.2625,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,1.26,,7.0,,1.26,F,20.0,INSTITUCIÓN EDUCATIVA SAN AGUSTÍN,221,50,NO
1113,1,16.0,2.3125,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,2.31,,6.0,,2.31,M,20.0,INSTITUTO INTEGRADO NACIONALIZADO GUILLERMO LEON VALENCIA,289,58,NO
1114,3,44.0,3.8909090909090907,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.89,,0.0,,3.95,M,22.0,INSTITUTO TECNICO INTEGRADO DE TRINIDAD,324,62,NO
1115,3,44.0,4.177272727272728,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.18,,0.0,,4.42,F,24.0,I.E. TEC IND ANTONIO RICAURTE,210,43,NO
1116,3,46.0,3.8108695652173914,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.81,,0.0,,3.97,F,19.0,INSTITUCIÓN EDUCATIVA INTEGRADO DE CÓMBITA,305,62,NO
1117,3,43.0,3.7930232558139534,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.79,,1.0,,4.04,F,19.0,UNIVERSIDAD ABIERTA Y A DISTANCIA UNAD DUITAMA,288,58,NO
1118,2,31.0,4.0516129032258075,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.05,,0.0,,3.99,M,19.0,COLEGIO LICEO DEL LLANO,281,57,NO
1119,3,36.0,2.9166666666666665,9,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,2.92,,9.0,,2.98,M,20.0,INSTITUTO POLITECNICO INDUSTRIAL DE TELECOMUNICACIONES,245,50,NO
1120,2,29.0,2.0413793103448277,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,2.04,,6.0,,1.61,M,20.0,I.E. SUSANA GUILLEMIN,304,61,NO
1121,2,31.0,3.8967741935483873,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.9,,0.0,,4.01,F,18.0,COLEGIO GABRIEL GARCIA MARQUEZ,234,48,NO
1122,2,31.0,3.880645161290322,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.88,,0.0,,3.95,M,20.0,INSTITUCION EDUCATIVA URIBESCO,282,54,NO
1123,2,32.0,3.8,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.8,,1.0,,3.91,M,18.0,I.E. EL ESPINO,240,48,NO
1124,2,31.0,3.8193548387096774,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.82,,0.0,,3.83,M,19.0,CEN EDUC COMUNAL FRANCISCO DE PAULA SANTANDER-VALLEDUPAR,235,50,NO
1125,2,31.0,3.72258064516129,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.72,,0.0,,3.89,M,21.0,COLEGIO GUILLERMO LEON VALENCIA,229,46,NO
1126,2,31.0,3.993548387096774,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.99,,0.0,,3.96,F,17.0,INSTITUCIÓN EDUCATIVA EUSEBIO SEPTIMIO MARI-RIOHACHA,273,55,NO
1127,2,31.0,4.2935483870967746,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.29,,0.0,,4.35,F,18.0,I.E. HAYDEE CAMACHO SAAVEDRA,270,59,NO
1128,2,31.0,3.6903225806451614,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.69,,0.0,,3.78,F,20.0,COLEGIO DEPARTAMENTAL HAYDDE CAMACHO S.,195,47,NO
1129,1,16.0,4.05,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.05,,0.0,,4.05,M,19.0,INST TEC EMPRESARIAL,255,54,NO
1130,2,31.0,4.258064516129032,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.26,,0.0,,4.26,F,18.0,COL MODERNO LA FLORIDA-TUNJA,300,62,NO
1131,2,31.0,3.7838709677419358,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.78,,1.0,,3.87,M,18.0,IE LIBARDO CUERVO PATARROYO,238,40,NO
1132,2,31.0,3.948387096774194,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.95,,0.0,,3.91,M,18.0,INST TEC EMPRESARIAL DEL NORTE DE CASANARE ITENCA,266,56,NO
1133,2,31.0,4.038709677419355,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.04,,1.0,,3.89,F,18.0,I.E.T. CARLOS ALBERTO OLANO VALDERRAMA,296,60,NO
1134,1,14.0,4.078571428571428,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.08,,0.0,,4.08,F,19.0,ESCUELA NORMAL SUPERIOR LEONOR ALVAREZ PINZON,307,58,NO
1135,2,31.0,3.719354838709677,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.72,,0.0,,3.66,M,19.0,COLEGIO COLOMBO BRITANICO - TUNJA,289,60,NO
1136,2,31.0,4.1645161290322585,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.16,,0.0,,4.2,F,18.0,COL SAN MIGUEL ARCANGEL - MONIQUIRÁ,325,68,NO
1137,2,29.0,3.806896551724138,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.81,,0.0,,3.67,M,45.0,"COL COOP DE BOSA-BOGOTÁ, D.C.",272,55,NO
1138,2,31.0,4.219354838709678,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.22,,0.0,,4.29,F,18.0,INSTITUTO ORIENTAL FEMENINO,293,60,NO
1139,1,17.0,3.205882352941176,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.21,,1.0,,3.21,M,26.0,COLEGIO MAYOR LEON XIII,298,47,NO
1140,2,31.0,4.1806451612903235,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.18,,0.0,,4.26,F,18.0,I.E. LUIS ENRIQUE BARON LEAL,235,50,NO
1141,2,31.0,4.338709677419355,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.34,,0.0,,4.28,F,17.0,COLEGIO GABRIEL GARCÍA MÁRQUEZ - TUNJA,327,67,NO
1142,2,100.0,3.778,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,3.78,,2.0,,3.92,M,37.0,INEM CARLOS ARTURO TORRES,288,48,NO
1143,2,42.0,4.050000000000001,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,DERECHO Y CIENCIAS POLÍTICAS,4.05,,0.0,,4.11,F,19.0,ESCUELA NORMAL SUPERIOR SANTIAGO DE TUNJA,313,64,NO
1144,9,162.0,3.779012345679012,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.78,,3.0,,3.48,F,23.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,52,45,NO
1145,9,156.0,4.024358974358974,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,4.02,,1.0,,4.6,F,22.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,55,53,NO
1146,11,171.0,3.4847953216374266,4,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.48,,4.0,,4.2,M,26.0,IE CAMILO TORRES RESTREPO - MANÍ,47,48,NO
1147,12,174.0,3.4080459770114944,8,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.41,,8.0,,4.8,F,24.0,INSTITUTO POLITECNICO SAN VICENTE DE PAUL,43,38,NO
1148,6,106.0,3.449056603773585,5,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.45,,5.0,,3.3,F,25.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,44,50,SI
1149,9,158.0,3.962025316455697,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.96,,2.0,,3.38,M,23.0,IE EL PARAISO,47,45,NO
1150,9,156.0,3.7185897435897437,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.72,,1.0,,4.4,F,24.0,INSTITUCIÓN EDUCATIVA POLITÉCNICO ÁLVARO GONZÁLEZ SANTANA,52,55,NO
1151,6,104.0,3.353846153846154,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.35,,7.0,,3.41,F,26.0,LICEO ANGLO AMERICANO DE SOGAMOSO,43,46,SI
1152,6,93.0,2.7569892473118283,15,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,2.76,,15.0,,2.41,F,25.0,COLEGIO CIUDAD DEL SOL,40,37,SI
1153,14,199.0,3.297989949748744,17,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.3,,17.0,,3.8,F,27.0,INSTITUCIÓN EDUCATIVA URIBESCO,272,38,NO
1154,12,205.0,3.006829268292683,22,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.01,,22.0,,4.5,M,24.0,IE TECNICA  FRANCISCO JOSE DE CALDAS,51,43,NO
1155,2,30.0,2.146666666666667,10,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,2.15,,10.0,,1.77,M,28.0,INSTITUTO INTEGRADO DE COMERCIO,44,51,SI
1156,9,140.0,2.8185714285714285,22,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,2.82,,22.0,,3.49,M,26.0,I.E. SILVINO RODRIGUEZ,43,41,NO
1157,1,15.0,4.193333333333333,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,4.19,,0.0,,4.19,F,33.0,COLEGIO DE BOYACÁ,47,55,SI
1158,9,159.0,3.6238993710691827,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.62,,2.0,,3.25,M,22.0,COL COOP COOSERVICIOS,61,47,NO
1159,1,15.0,3.4399999999999995,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.44,,1.0,,3.44,M,25.0,IE RAFAEL BERNAL JIMENEZ,5,52,SI
1160,10,156.0,3.7916666666666665,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.79,,1.0,,4.5,F,23.0,I.E.T. COMERCIAL SAGRADO CORAZON DE JESUS,49,54,NO
1161,11,162.0,3.5407407407407407,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.54,,3.0,,4.1,M,26.0,COLEGIO GUILLERMO LEON VALENCIA,399,61,SI
1162,4,51.0,2.650980392156863,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,2.65,,7.0,,2.71,M,25.0,INSTITUTO SAN MARTIN,42,48,SI
1163,12,180.0,3.446666666666666,10,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.45,,10.0,,2.87,F,24.0,I.E. SIGLO XXI,48,48,NO
1164,12,171.0,3.600584795321638,5,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.6,,5.0,,3.9,M,26.0,INSTITUTO POLITECNICO INDUSTRIAL DE TELECOMUNICACIONES,44,47,NO
1165,3,33.0,0.9000000000000001,16,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,0.9,,16.0,,1.2,F,27.0,COLEGIO CORPORACION SANTO DOMINGO,46,46,SI
1166,2,32.0,2.71875,6,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,2.72,,6.0,,1.99,M,25.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,49,52,SI
1167,10,162.0,3.6549382716049386,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.65,,3.0,,4.4,M,23.0,IE BRAULIO GONZALEZ,47,49,NO
1168,1,15.0,3.3466666666666667,2,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.35,,2.0,,3.35,M,25.0,INSTITUTO SURAMERICANO SIMON BOLIVAR,295,124,SI
1169,2,32.0,2.79375,7,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,2.79,,7.0,,1.97,F,26.0,I.E.D. TECNICO COMERCIAL ANA FRANCISCA LARA,5,5,SI
1170,8,127.0,3.7913385826771653,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.79,,0.0,,3.99,F,28.0,COLEGIO JESUS EUCARISTIA,343,147,NO
1171,1,13.0,1.676923076923077,5,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,1.68,,5.0,,1.68,M,28.0,CENTRO DE EDUCACIÓN LABORAL,351,148,SI
1172,9,156.0,4.077564102564102,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,4.08,,1.0,,3.14,F,22.0,ESCUELA NORMAL  SUPERIOR ANTONIA SANTOS,378,164,NO
1173,3,36.0,3.0916666666666663,8,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.09,,8.0,,3.4,F,27.0,INSTITUCIÓN EDUCATIVA COLEGIO DE SUGAMUXI,42,40,SI
1174,4,65.0,3.8353846153846156,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.84,,1.0,,4.14,F,29.0,COLEGIO NUESTRA SEÑORA DEL ROSARIO - TUNJA,349,55,SI
1175,3,63.0,3.5825396825396822,3,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,3.58,,3.0,,3.87,M,36.0,I.E. ANTONIO NARIÑO,49,52,SI
1176,6,106.0,4.044339622641509,0,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,4.04,,0.0,,3.94,F,26.0,IE BRAULIO GONZALEZ,44,44,SI
1177,9,159.0,4.061006289308176,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,4.06,,1.0,,3.11,F,23.0,INSTITUCIÓN EDUCATIVA TÉCNICO INDUSTRIAL GUSTAVO JIMÉNEZ,50,51,NO
1178,9,159.0,4.0194968553459125,1,FACULTAD DE CIENCIAS JURÍDICAS Y SOCIALES,COMUNICACIÓN SOCIAL,4.02,,1.0,,3.26,F,22.0,COLEGIO CELCO,5,5,NO
