PERIODO_COHORTE,CODIGO,GENERO,EDAD,COLEGIO_PROCEDENCIA,PUNT_TOTAL,PUNT_AREA,ES_DESERTOR,ULTIMA_MATRICULA,COD_MEN,AÑO,SEMESTRE,FECHA
201220,77112514,m,29,institucion educativa integrado joaquin gonzalez camargo,39,39,si,201610,20700,2012,semestre 2,2012-08-01
201220,77112515,m,32,colegio corporacion santo domingo,48,48,si,201220,20700,2012,semestre 2,2012-08-01
201220,77112516,f,25,i.e. tec ind julio florez,45,44,no,201810,20700,2012,semestre 2,2012-08-01
201220,77112520,f,25,i.e.t. agropecuaria san rafael,51,53,no,201720,20700,2012,semestre 2,2012-08-01
201220,77112521,m,42,liceo colombo hungaro san esteban,46,48,si,201220,20700,2012,semestre 2,2012-08-01
201220,77112522,m,27,colegio salesiano maldonado,54,54,no,201710,20700,2012,semestre 2,2012-08-01
201220,77112524,m,23,ie jose maria cordoba - florida,55,52,no,201810,20700,2012,semestre 2,2012-08-01
201220,77112529,m,26,institucion educativa uribesco,42,42,si,201220,20700,2012,semestre 2,2012-08-01
201220,77112530,f,27,ie centro social,51,51,si,201410,20700,2012,semestre 2,2012-08-01
201220,77112531,m,28,i.e. tec y acad antonio narino,44,218,si,201420,20700,2012,semestre 2,2012-08-01
201220,77112532,m,26,ie carlos lleras restrepo - hato corozal,45,42,si,201220,20700,2012,semestre 2,2012-08-01
201220,77112533,f,27,ie centro social,56,58,si,201220,20700,2012,semestre 2,2012-08-01
201220,77212501,m,29,liceo la presentacion,45,46,si,201320,20713,2012,semestre 2,2012-08-01
201220,77212502,m,23,colegio celco,49,51,no,201710,20713,2012,semestre 2,2012-08-01
201220,77212503,f,27,inst tec empresarial,44,43,si,201220,20713,2012,semestre 2,2012-08-01
201220,77212504,m,31,colegio municipal ecologico san francisco,50,55,si,201220,20713,2012,semestre 2,2012-08-01
201220,77212505,m,28,instituto gestion informatica y guia academica,68,70,si,201510,20713,2012,semestre 2,2012-08-01
201220,77212506,f,22,colegio de la presentacion tunja,61,58,no,201710,20713,2012,semestre 2,2012-08-01
201220,77212507,m,27,ie normal superior de monterrey,52,52,si,201320,20713,2012,semestre 2,2012-08-01
201220,77212509,m,27,colegio pedagogico los alamos,50,48,no,202110,20713,2012,semestre 2,2012-08-01
201220,77212510,f,27,ie hector julio gomez,49,54,si,201320,20713,2012,semestre 2,2012-08-01
201220,77212511,m,27,col. nuestra senora de fatima,51,48,si,201410,20713,2012,semestre 2,2012-08-01
201220,77212512,m,30,institucion educativa antonio jose sandoval gomez de tunja,46,45,no,201720,20713,2012,semestre 2,2012-08-01
201220,77212513,f,26,i.e. tec y acad antonio narino,58,58,si,201220,20713,2012,semestre 2,2012-08-01
201220,77212514,f,22,escuela normal  superior antonia santos,52,50,no,201710,20713,2012,semestre 2,2012-08-01
201220,77212515,f,28,colegio cooperativo antonio villavicencio,51,53,si,201320,20713,2012,semestre 2,2012-08-01
201220,77212516,m,25,instituto san fernando ferrini,45,39,no,201710,20713,2012,semestre 2,2012-08-01
201220,77212517,f,33,centro educativo rural el rosario-choconta,44,45,si,201510,20713,2012,semestre 2,2012-08-01
201220,77212518,f,24,ie luis hernandez vargas,52,54,no,201720,20713,2012,semestre 2,2012-08-01
201220,77212519,m,26,institucion educativa uribesco,49,47,si,201220,20713,2012,semestre 2,2012-08-01
201220,77212520,m,31,i.e. silvino rodriguez,49,52,si,201220,20713,2012,semestre 2,2012-08-01
201220,77212523,m,29,instituto san fernando ferrini,47,44,si,201410,20713,2012,semestre 2,2012-08-01
201220,77212524,m,27,gimnasio campestre santo domingo,46,50,si,201220,20713,2012,semestre 2,2012-08-01
201220,77212525,m,29,colegio academico de paipa,50,50,si,201310,20713,2012,semestre 2,2012-08-01
201220,77312501,f,25,ie tec antonio narino - sacama,46,45,no,201610,90577,2012,semestre 2,2012-08-01
201220,77312502,f,22,ie tecnica pio alberto ferro pena,50,56,no,201610,90577,2012,semestre 2,2012-08-01
201220,77312503,f,28,colegio tecnico municipal simon bolivar,46,49,si,201410,90577,2012,semestre 2,2012-08-01
201220,77312505,f,37,colegio de boyaca,279,55,no,201520,90577,2012,semestre 2,2012-08-01
201220,77312506,f,26,ie tecnica nacionalizada de samaca,48,47,no,201910,90577,2012,semestre 2,2012-08-01
201220,77312507,f,29,i.e. san pedro claver - dagua,41,39,no,201620,90577,2012,semestre 2,2012-08-01
201220,77412522,m,28,i.e.t. de nazareth,51,51,si,201310,20700,2012,semestre 2,2012-08-01
201220,77412527,m,30,inst autonomo shakespeare y cervantes,45,45,si,201810,20700,2012,semestre 2,2012-08-01
201220,77412528,m,31,liceo anglo americano de sogamoso,43,46,si,201410,20700,2012,semestre 2,2012-08-01
201220,88112506,f,22,ie luis hernandez vargas,46,48,no,201710,52316,2012,semestre 2,2012-08-01
201220,88112517,f,27,i.e. normal superior sor josefa del castillo y guevara,41,39,si,201410,52316,2012,semestre 2,2012-08-01
201220,88112543,f,32,col nicolas copernico,43,41,si,201220,52316,2012,semestre 2,2012-08-01
201220,88212503,f,29,ie luis guillermo rojas barrera,47,46,si,201220,52316,2012,semestre 2,2012-08-01
201220,88212505,m,27,colegio tecnico municipal simon bolivar,49,49,no,201710,52316,2012,semestre 2,2012-08-01
201220,88212506,m,26,inst solucion educativa soled,43,46,no,201720,52316,2012,semestre 2,2012-08-01
201220,88212507,m,27,colegio jesus eucaristia,50,52,no,201920,52316,2012,semestre 2,2012-08-01
201220,88212508,f,25,institucion educativa tecnico industrial gustavo jimenez,54,58,no,201820,52316,2012,semestre 2,2012-08-01
201220,88212510,f,26,ie tecnica ramon ignacio avella,54,50,no,201710,52316,2012,semestre 2,2012-08-01
201220,88212511,f,28,institucion educativa politecnico alvaro gonzalez santana,50,44,no,201720,52316,2012,semestre 2,2012-08-01
201220,88212512,f,28,institucion educativa magdalena,49,49,si,201320,52316,2012,semestre 2,2012-08-01
201220,88212513,f,27,colegio nueva esperanza unad,38,40,si,201610,52316,2012,semestre 2,2012-08-01
201220,88212514,f,26,institucion educativa tecnico industrial gustavo jimenez,42,40,si,201810,52316,2012,semestre 2,2012-08-01
201220,88212516,f,31,i.e.t. de nazareth,41,39,si,201710,52316,2012,semestre 2,2012-08-01
201220,88212517,f,24,instituto de bachillerato tecnico industrial y minero,56,53,no,201710,52316,2012,semestre 2,2012-08-01
201220,88212518,f,24,institucion educativa integrado joaquin gonzalez camargo,46,55,no,201710,52316,2012,semestre 2,2012-08-01
201220,88212520,f,22,instituto tecnico industrial rafael reyes-duitama,43,44,no,201710,52316,2012,semestre 2,2012-08-01
201220,88212522,f,34,institucion educativa gustavo rojas pinilla.,45,43,si,201220,52316,2012,semestre 2,2012-08-01
201220,88212526,f,23,instituto san martin,46,49,no,201710,52316,2012,semestre 2,2012-08-01
201220,88212527,f,31,colegio corporacion santo domingo,49,45,no,201710,52316,2012,semestre 2,2012-08-01
201310,11313001,m,34,instituto de fomacion educativa e investigacion,430,43,no,201720,20708,2013,semestre 1,2013-02-01
201310,11313005,f,28,institucion educativa antonio jose sandoval gomez de tunja,426,46,si,201410,20708,2013,semestre 1,2013-02-01
201310,11313006,m,25,i.e.t. san luis,367,58,si,201310,20708,2013,semestre 1,2013-02-01
201310,11313007,f,26,instituto tecnico integrado de trinidad,318,53,no,201810,20708,2013,semestre 1,2013-02-01
201310,11313008,m,30,colegio salesiano,455,52,si,201320,20708,2013,semestre 1,2013-02-01
201310,11313009,f,21,colegio de boyaca,322,50,no,201710,20708,2013,semestre 1,2013-02-01
201310,11313011,f,28,colegio integrado simon bolivar,416,47,no,201820,20708,2013,semestre 1,2013-02-01
201310,11313012,m,25,ie francisco jose de caldas,309,34,si,201310,20708,2013,semestre 1,2013-02-01
201310,11313013,f,25,colegio nuestra senora de nazareth,360,53,si,201310,20708,2013,semestre 1,2013-02-01
201310,11313016,m,26,colegio cristiano filadelfia,366,47,si,201710,20708,2013,semestre 1,2013-02-01
201310,11313017,m,32,ie antonio ricaurte,442,48,si,201610,20708,2013,semestre 1,2013-02-01
201310,11313018,f,33,institucion educativa tecnico industrial gustavo jimenez,342,49,si,201620,20708,2013,semestre 1,2013-02-01
201310,11413002,f,24,i.e.t agropecuaria de palermo,51,50,si,201310,20709,2013,semestre 1,2013-02-01
201310,11413003,m,27,colegio militar inocencio chinca,51,52,si,201420,20709,2013,semestre 1,2013-02-01
201310,11413005,f,21,i.e. tomas vasquez rodriguez,405,42,no,201710,20709,2013,semestre 1,2013-02-01
201310,11413006,f,23,institucion educativa francisco de paula santander,399,45,no,201720,20709,2013,semestre 1,2013-02-01
201310,11413007,m,22,colegio militar coronel juan jose rondon,388,46,no,201720,20709,2013,semestre 1,2013-02-01
201310,11413008,f,28,escuela normal superior santiago de tunja,341,48,no,201720,20709,2013,semestre 1,2013-02-01
201310,11413010,f,25,institucion educativa tecnica agropecuaria la esmeralda chivor,302,41,no,201720,20709,2013,semestre 1,2013-02-01
201310,11413013,f,22,i.e. luis hernandez vargas,50,50,no,201710,20709,2013,semestre 1,2013-02-01
201310,11413014,f,28,gimnasio moderno santa sofia-duitama,43,44,si,201610,20709,2013,semestre 1,2013-02-01
201310,11413016,f,22,colegio guillermo leon valencia,42,41,no,201420,20709,2013,semestre 1,2013-02-01
201310,11413017,m,28,instituto de educacion media diversificada inem carlos arturo torres,44,46,si,201320,20709,2013,semestre 1,2013-02-01
201310,11713001,m,28,i.e. armando solano,51,55,no,201810,20739,2013,semestre 1,2013-02-01
201310,11713004,f,26,ie gustavo romero hernandez,425,47,si,201610,20739,2013,semestre 1,2013-02-01
201310,11713006,m,23,ie san agustin,46,52,no,201810,20739,2013,semestre 1,2013-02-01
201310,11713009,f,22,escuela normal superior leonor alvarez pinzon,316,50,no,201810,20739,2013,semestre 1,2013-02-01
201310,11713010,m,28,centro educativo san agustin,38,41,si,201320,20739,2013,semestre 1,2013-02-01
201310,11713011,m,25,ie braulio gonzalez,423,52,no,201710,20739,2013,semestre 1,2013-02-01
201310,11713014,f,22,colegio de boyaca,53,56,no,201710,20739,2013,semestre 1,2013-02-01
201310,11713016,f,21,ie tecnica ramon ignacio avella,502,54,no,201710,20739,2013,semestre 1,2013-02-01
201310,11713018,f,25,institucion educativa uribesco,333,49,si,201510,20739,2013,semestre 1,2013-02-01
201310,11713019,f,25,ie san agustin,42,41,si,201320,20739,2013,semestre 1,2013-02-01
201310,11713020,m,29,ie camilo torres restrepo - mani,62,64,si,201420,20739,2013,semestre 1,2013-02-01
201310,11713021,m,28,ie de educ bas y media tec jose antonio paez,442,51,no,202010,20739,2013,semestre 1,2013-02-01
201310,11713022,f,26,institucion educativa politecnico alvaro gonzalez santana,50,42,si,201620,20739,2013,semestre 1,2013-02-01
201310,11713023,m,24,institucion educativa tecnico industrial gustavo jimenez,47,63,no,201810,20739,2013,semestre 1,2013-02-01
201310,11713024,f,24,ie tecnica nacionalizada de samaca,48,40,no,201810,20739,2013,semestre 1,2013-02-01
201310,11713025,f,24,colegio de educacion formal flexible san mateo - sogamoso,46,43,no,201820,20739,2013,semestre 1,2013-02-01
201310,11713026,f,22,ie tecnica ramon ignacio avella,52,53,no,201720,20739,2013,semestre 1,2013-02-01
201310,11713028,m,33,ie braulio gonzalez,462,49,si,201310,20739,2013,semestre 1,2013-02-01
201310,11713029,f,28,i.e.t. alejandro de humboldt,41,44,si,201310,20739,2013,semestre 1,2013-02-01
201310,11813001,f,25,colegio comercial adventista de sogamoso - cades,46,46,no,202110,20708,2013,semestre 1,2013-02-01
201310,11813003,m,28,colegio cooperativo reyes patria,43,43,no,201810,20708,2013,semestre 1,2013-02-01
201310,11813005,f,26,liceo de la presentacion,48,44,no,202110,20708,2013,semestre 1,2013-02-01
201310,11813006,f,24,institucion educativa tecnica pedro jose sarmiento,45,46,no,201810,20708,2013,semestre 1,2013-02-01
201310,11813008,m,27,colegio ciudad del sol,36,36,si,201420,20708,2013,semestre 1,2013-02-01
201310,11813012,m,28,colegio militar inocencio chinca,46,47,si,201310,20708,2013,semestre 1,2013-02-01
201310,11813013,f,25,i.e.t. lisandro cely,50,51,si,201310,20708,2013,semestre 1,2013-02-01
201310,11813015,m,27,colegio militar inocencio chinca,47,50,si,201310,20708,2013,semestre 1,2013-02-01
201310,11813016,m,36,liceo anglo americano de sogamoso,48,45,si,201420,20708,2013,semestre 1,2013-02-01
201310,11813018,f,26,liceo de la presentacion,46,50,si,201320,20708,2013,semestre 1,2013-02-01
201310,11913001,f,22,ie san antonio,49,47,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913002,m,24,i.e. jose joaquin casas,43,44,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913003,f,23,ie tecnica pio alberto ferro pena,46,45,no,201810,20739,2013,semestre 1,2013-02-01
201310,11913006,f,26,ie tecnica pio alberto ferro pena,46,49,si,201420,20739,2013,semestre 1,2013-02-01
201310,11913007,f,23,institucion educativa alfonso vanegas sierra,47,54,no,201920,20739,2013,semestre 1,2013-02-01
201310,11913009,f,23,col. ntra sra del rosario-chiquinquira,50,51,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913010,f,22,i.e. tec ind julio florez,49,51,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913011,m,22,i.e. san isidro,56,55,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913012,f,24,colegio costa rica  (ied),49,51,si,201320,20739,2013,semestre 1,2013-02-01
201310,11913013,m,21,ie normal superior - saboya,53,59,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913014,m,26,i.e. tec ind julio florez,60,50,no,201820,20739,2013,semestre 1,2013-02-01
201310,11913016,f,22,i.e.t. comercial sagrado corazon de jesus,44,44,no,201720,20739,2013,semestre 1,2013-02-01
201310,11913017,f,22,i.e. tec ind julio florez,47,46,no,201710,20739,2013,semestre 1,2013-02-01
201310,11913019,m,25,col. ntra sra del rosario-chiquinquira,47,45,no,202010,20739,2013,semestre 1,2013-02-01
201310,33113001,f,44,colegio de boyaca,308,131,no,201720,20706,2013,semestre 1,2013-02-01
201310,33113013,f,23,i.e.t. comercial sagrado corazon de jesus,48,52,no,201720,20706,2013,semestre 1,2013-02-01
201310,33113014,m,32,ie albert einstein,44,45,si,201420,20706,2013,semestre 1,2013-02-01
201310,33113015,m,25,i.e.t. san luis,322,45,no,202010,20706,2013,semestre 1,2013-02-01
201310,33113021,f,27,ie sagrado corazon,53,56,si,201320,20706,2013,semestre 1,2013-02-01
201310,33113022,m,26,i.e.t. lisandro cely,46,4,si,201320,20706,2013,semestre 1,2013-02-01
201310,33113025,m,25,normal superior-florencia,385,56,si,201310,20706,2013,semestre 1,2013-02-01
201310,33113028,m,26,colegio de educacion p basica y tecnica de chiscas,345,47,no,201820,20706,2013,semestre 1,2013-02-01
201310,33113036,f,36,institucion educativa julius sieber,43,44,si,201810,20706,2013,semestre 1,2013-02-01
201310,33113039,m,26,colegio alianza pedagogica,55,61,si,201610,20706,2013,semestre 1,2013-02-01
201310,33213003,m,28,instituto integrado de comercio,44,51,si,201320,20716,2013,semestre 1,2013-02-01
201310,33213004,m,26,i.e. silvino rodriguez,43,41,no,201920,20716,2013,semestre 1,2013-02-01
201310,33213005,f,33,colegio de boyaca,47,55,si,201310,20716,2013,semestre 1,2013-02-01
201310,33213007,m,22,col coop cooservicios,61,47,no,201710,20716,2013,semestre 1,2013-02-01
201310,33213010,m,26,ie rafael bernal jimenez,5,52,si,201310,20716,2013,semestre 1,2013-02-01
201310,33213013,f,23,i.e.t. comercial sagrado corazon de jesus,49,54,no,201810,20716,2013,semestre 1,2013-02-01
201310,33213015,m,27,colegio guillermo leon valencia,399,61,si,201820,20716,2013,semestre 1,2013-02-01
201310,33213020,m,25,instituto san martin,42,48,si,201420,20716,2013,semestre 1,2013-02-01
201310,33213021,f,24,i.e. siglo xxi,48,48,no,201810,20716,2013,semestre 1,2013-02-01
201310,33213026,m,26,instituto politecnico industrial de telecomunicaciones,44,47,no,202110,20716,2013,semestre 1,2013-02-01
201310,33213030,f,27,colegio corporacion santo domingo,46,46,si,201410,20716,2013,semestre 1,2013-02-01
201310,33313001,m,28,colegio basico san martin de tours,55,52,no,201910,20706,2013,semestre 1,2013-02-01
201310,33313002,m,28,colegio alejandro de humboldt,51,52,no,201920,20706,2013,semestre 1,2013-02-01
201310,33313003,f,30,liceo anglo americano de sogamoso,40,43,si,201310,20706,2013,semestre 1,2013-02-01
201310,33313004,m,28,colegio guillermo leon valencia,45,50,no,202110,20706,2013,semestre 1,2013-02-01
201310,33313007,f,23,institucion educativa politecnico alvaro gonzalez santana,44,45,no,201720,20706,2013,semestre 1,2013-02-01
201310,33313009,m,41,institucion educativa integrado joaquin gonzalez camargo,49,51,si,201410,20706,2013,semestre 1,2013-02-01
201310,33313010,m,23,liceo de la presentacion,55,55,no,201720,20706,2013,semestre 1,2013-02-01
201310,33313017,m,28,colegio guillermo leon valencia,46,47,no,201910,20706,2013,semestre 1,2013-02-01
201310,33313024,f,26,ie jorge clemente palacios,48,51,no,201820,20706,2013,semestre 1,2013-02-01
201310,33313025,f,23,institucion educativa politecnico alvaro gonzalez santana,47,47,no,201720,20706,2013,semestre 1,2013-02-01
201310,33313026,f,25,instituto san martin,42,43,no,202110,20706,2013,semestre 1,2013-02-01
201310,33313028,f,28,ie tecnico industrial,60,58,si,201310,20706,2013,semestre 1,2013-02-01
201310,33313031,m,30,colegio tecnico municipal simon bolivar,44,47,si,201610,20706,2013,semestre 1,2013-02-01
201310,33313033,f,23,liceo de la presentacion,51,52,no,201720,20706,2013,semestre 1,2013-02-01
201310,33313034,f,24,colegio ciudad del sol,40,39,no,201820,20706,2013,semestre 1,2013-02-01
201310,33313035,m,25,liceo anglo americano de sogamoso,52,48,no,201810,20706,2013,semestre 1,2013-02-01
201310,33313036,f,24,institucion educativa politecnico alvaro gonzalez santana,51,52,no,201810,20706,2013,semestre 1,2013-02-01
201310,33313038,m,33,colegio de educacion formal flexible san mateo - sogamoso,45,51,no,202110,20706,2013,semestre 1,2013-02-01
201310,33313039,m,28,institucion educativa tecnico industrial gustavo jimenez,45,40,no,201910,20706,2013,semestre 1,2013-02-01
201310,33313040,f,24,institucion educativa tecnico industrial gustavo jimenez,50,52,no,201810,20706,2013,semestre 1,2013-02-01
